timestamp,protocol,src_ip,dst_ip,packet_length,port,vulnerability,severity,cvss_score,is_malicious
2025-11-01 11:17:44.200,HTTPS,192.168.1.118,192.168.1.85,2227,80,None,LOW,0.0,0
2025-11-01 11:17:45.600,HTTP,192.168.1.68,192.168.1.92,435,25,Port Scan,MEDIUM,4.0,1
2025-11-01 11:17:47.000,ARP,192.168.1.70,192.168.1.13,621,8443,None,LOW,0.0,0
2025-11-01 11:17:48.400,HTTPS,192.168.1.87,192.168.1.34,579,21,None,LOW,0.0,0
2025-11-01 11:17:49.800,TCP,192.168.1.109,192.168.1.38,40,3389,None,LOW,0.0,0
2025-11-01 11:17:51.200,HTTPS,192.168.1.19,192.168.1.70,213,53,None,LOW,0.0,0
2025-11-01 11:17:52.600,HTTP,192.168.1.107,192.168.1.108,239,3389,None,LOW,0.0,0
2025-11-01 11:17:54.000,HTTPS,192.168.1.109,192.168.1.68,180,443,None,LOW,0.0,0
2025-11-01 11:17:55.400,UDP,192.168.1.72,192.168.1.5,313,3389,None,LOW,0.0,0
2025-11-01 11:17:56.800,DNS,192.168.1.103,192.168.1.119,40,3306,None,LOW,0.0,0
2025-11-01 11:17:58.200,HTTPS,192.168.1.13,192.168.1.40,285,22,None,LOW,0.0,0
2025-11-01 11:17:59.600,HTTPS,192.168.1.65,192.168.1.70,170,80,None,LOW,0.0,0
2025-11-01 11:18:01.000,HTTP,192.168.1.6,192.168.1.21,40,80,None,LOW,0.0,0
2025-11-01 11:18:02.400,ICMP,192.168.1.71,192.168.1.28,406,8443,None,LOW,0.0,0
2025-11-01 11:18:03.800,DNS,192.168.1.112,192.168.1.3,59,443,None,LOW,0.0,0
2025-11-01 11:18:05.200,HTTPS,192.168.1.27,192.168.1.23,154,80,None,LOW,0.0,0
2025-11-01 11:18:06.600,ARP,192.168.1.79,192.168.1.72,180,443,None,LOW,0.0,0
2025-11-01 11:18:08.000,HTTP,192.168.1.52,192.168.1.19,40,22,None,LOW,0.0,0
2025-11-01 11:18:09.400,ICMP,192.168.1.98,192.168.1.117,40,3306,None,LOW,0.0,0
2025-11-01 11:18:10.800,HTTP,192.168.1.87,192.168.1.75,470,25,None,LOW,0.0,0
2025-11-01 11:18:12.200,ARP,192.168.1.48,192.168.1.50,118,3389,ARP Spoof,CRITICAL,8.1,1
2025-11-01 11:18:13.600,HTTPS,192.168.1.113,192.168.1.74,152,445,Port Scan,MEDIUM,4.0,1
2025-11-01 11:18:15.000,DNS,192.168.1.88,192.168.1.58,267,110,None,LOW,0.0,0
2025-11-01 11:18:16.400,TCP,192.168.1.79,192.168.1.92,40,8080,None,LOW,0.0,0
2025-11-01 11:18:17.800,DNS,192.168.1.99,192.168.1.20,150,8080,None,LOW,0.0,0
2025-11-01 11:18:19.200,ARP,192.168.1.68,192.168.1.108,214,53,None,LOW,0.0,0
2025-11-01 11:18:20.600,UDP,192.168.1.44,192.168.1.116,2033,80,None,LOW,0.0,0
2025-11-01 11:18:22.000,HTTP,192.168.1.101,192.168.1.92,81,53,None,LOW,0.0,0
2025-11-01 11:18:23.400,HTTPS,192.168.1.17,192.168.1.93,630,25,None,LOW,0.0,0
2025-11-01 11:18:24.800,HTTPS,192.168.1.95,192.168.1.72,244,53,None,LOW,0.0,0
2025-11-01 11:18:26.200,ICMP,192.168.1.38,192.168.1.83,62,25,None,LOW,0.0,0
2025-11-01 11:18:27.600,HTTPS,192.168.1.10,192.168.1.53,114,8080,None,LOW,0.0,0
2025-11-01 11:18:29.000,DNS,192.168.1.54,192.168.1.112,691,21,None,LOW,0.0,0
2025-11-01 11:18:30.400,DNS,192.168.1.114,192.168.1.85,621,3389,None,LOW,0.0,0
2025-11-01 11:18:31.800,HTTPS,192.168.1.91,192.168.1.82,131,21,None,LOW,0.0,0
2025-11-01 11:18:33.200,HTTPS,192.168.1.106,192.168.1.9,369,21,None,LOW,0.0,0
2025-11-01 11:18:34.600,HTTPS,192.168.1.6,192.168.1.4,70,8080,None,LOW,0.0,0
2025-11-01 11:18:36.000,HTTPS,192.168.1.120,192.168.1.41,197,3389,None,LOW,0.0,0
2025-11-01 11:18:37.400,HTTPS,192.168.1.6,192.168.1.25,146,21,None,LOW,0.0,0
2025-11-01 11:18:38.800,HTTP,192.168.1.52,192.168.1.34,748,445,None,LOW,0.0,0
2025-11-01 11:18:40.200,UDP,192.168.1.15,192.168.1.73,426,22,None,LOW,0.0,0
2025-11-01 11:18:41.600,ICMP,192.168.1.68,192.168.1.9,108,25,None,LOW,0.0,0
2025-11-01 11:18:43.000,HTTPS,192.168.1.57,192.168.1.82,122,3389,None,LOW,0.0,0
2025-11-01 11:18:44.400,HTTPS,192.168.1.112,192.168.1.75,236,21,None,LOW,0.0,0
2025-11-01 11:18:45.800,HTTP,192.168.1.118,192.168.1.13,201,445,None,LOW,0.0,0
2025-11-01 11:18:47.200,DNS,192.168.1.56,192.168.1.102,174,3306,None,LOW,0.0,0
2025-11-01 11:18:48.600,TCP,192.168.1.104,192.168.1.9,160,110,None,LOW,0.0,0
2025-11-01 11:18:50.000,HTTP,192.168.1.7,192.168.1.80,1280,3389,None,LOW,0.0,0
2025-11-01 11:18:51.400,HTTP,192.168.1.51,192.168.1.4,142,53,None,LOW,0.0,0
2025-11-01 11:18:52.800,TCP,192.168.1.58,192.168.1.34,350,3389,None,LOW,0.0,0
2025-11-01 11:18:54.200,ARP,192.168.1.113,192.168.1.7,4479,3306,None,LOW,0.0,0
2025-11-01 11:18:55.600,HTTP,192.168.1.117,192.168.1.15,88,21,None,LOW,0.0,0
2025-11-01 11:18:57.000,ARP,192.168.1.64,192.168.1.38,308,443,ARP Spoof,CRITICAL,8.1,1
2025-11-01 11:18:58.400,HTTPS,192.168.1.109,192.168.1.75,328,3389,None,LOW,0.0,0
2025-11-01 11:18:59.800,HTTPS,192.168.1.111,192.168.1.96,241,21,None,LOW,0.0,0
2025-11-01 11:19:01.200,DNS,192.168.1.26,192.168.1.91,257,110,None,LOW,0.0,0
2025-11-01 11:19:02.600,TCP,192.168.1.58,192.168.1.94,85,3306,None,LOW,0.0,0
2025-11-01 11:19:04.000,HTTPS,192.168.1.31,192.168.1.52,376,25,None,LOW,0.0,0
2025-11-01 11:19:05.400,UDP,192.168.1.66,192.168.1.81,40,443,None,LOW,0.0,0
2025-11-01 11:19:06.800,HTTPS,192.168.1.92,192.168.1.100,2116,445,None,LOW,0.0,0
2025-11-01 11:19:08.200,TCP,192.168.1.106,192.168.1.83,1911,445,None,LOW,0.0,0
2025-11-01 11:19:09.600,HTTPS,192.168.1.13,192.168.1.7,164,8080,None,LOW,0.0,0
2025-11-01 11:19:11.000,UDP,192.168.1.18,192.168.1.107,864,8080,None,LOW,0.0,0
2025-11-01 11:19:12.400,UDP,192.168.1.94,192.168.1.45,172,8443,None,LOW,0.0,0
2025-11-01 11:19:13.800,HTTP,192.168.1.119,192.168.1.59,247,53,None,LOW,0.0,0
2025-11-01 11:19:15.200,UDP,192.168.1.75,192.168.1.21,108,80,None,LOW,0.0,0
2025-11-01 11:19:16.600,TCP,192.168.1.13,192.168.1.28,654,25,None,LOW,0.0,0
2025-11-01 11:19:18.000,TCP,192.168.1.115,192.168.1.3,121,110,None,LOW,0.0,0
2025-11-01 11:19:19.400,HTTPS,192.168.1.24,192.168.1.14,627,3306,None,LOW,0.0,0
2025-11-01 11:19:20.800,TCP,192.168.1.57,192.168.1.2,232,80,None,LOW,0.0,0
2025-11-01 11:19:22.200,TCP,192.168.1.29,192.168.1.29,239,8080,None,LOW,0.0,0
2025-11-01 11:19:23.600,HTTPS,192.168.1.56,192.168.1.18,40,8080,None,LOW,0.0,0
2025-11-01 11:19:25.000,ICMP,192.168.1.54,192.168.1.37,262,3306,None,LOW,0.0,0
2025-11-01 11:19:26.400,HTTP,192.168.1.5,192.168.1.45,61,3389,None,LOW,0.0,0
2025-11-01 11:19:27.800,HTTP,192.168.1.35,192.168.1.45,263,8443,None,LOW,0.0,0
2025-11-01 11:19:29.200,ARP,192.168.1.19,192.168.1.24,2509,21,None,LOW,0.0,0
2025-11-01 11:19:30.600,ARP,192.168.1.55,192.168.1.120,46,22,None,LOW,0.0,0
2025-11-01 11:19:32.000,ARP,192.168.1.77,192.168.1.46,205,8080,None,LOW,0.0,0
2025-11-01 11:19:33.400,HTTP,192.168.1.69,192.168.1.12,114,53,None,LOW,0.0,0
2025-11-01 11:19:34.800,ICMP,192.168.1.44,192.168.1.53,70,8080,None,LOW,0.0,0
2025-11-01 11:19:36.200,HTTP,192.168.1.78,192.168.1.45,94,8443,None,LOW,0.0,0
2025-11-01 11:19:37.600,HTTP,192.168.1.38,192.168.1.32,1429,8080,None,LOW,0.0,0
2025-11-01 11:19:39.000,HTTP,192.168.1.62,192.168.1.18,1966,8443,Port Scan,MEDIUM,4.0,1
2025-11-01 11:19:40.400,ARP,192.168.1.22,192.168.1.13,69,21,None,LOW,0.0,0
2025-11-01 11:19:41.800,UDP,192.168.1.73,192.168.1.4,395,21,None,LOW,0.0,0
2025-11-01 11:19:43.200,DNS,192.168.1.113,192.168.1.23,81,22,None,LOW,0.0,0
2025-11-01 11:19:44.600,TCP,192.168.1.40,192.168.1.62,108,8080,None,LOW,0.0,0
2025-11-01 11:19:46.000,HTTP,192.168.1.26,192.168.1.54,40,3306,None,LOW,0.0,0
2025-11-01 11:19:47.400,ARP,192.168.1.109,192.168.1.74,3159,25,ARP Spoof,CRITICAL,8.1,1
2025-11-01 11:19:48.800,HTTPS,192.168.1.5,192.168.1.55,914,53,None,LOW,0.0,0
2025-11-01 11:19:50.200,HTTPS,192.168.1.93,192.168.1.69,111,22,None,LOW,0.0,0
2025-11-01 11:19:51.600,HTTP,192.168.1.54,192.168.1.114,344,110,None,LOW,0.0,0
2025-11-01 11:19:53.000,DNS,192.168.1.86,192.168.1.40,151,21,None,LOW,0.0,0
2025-11-01 11:19:54.400,HTTPS,192.168.1.49,192.168.1.14,761,3306,None,LOW,0.0,0
2025-11-01 11:19:55.800,DNS,192.168.1.3,192.168.1.98,162,25,None,LOW,0.0,0
2025-11-01 11:19:57.200,HTTPS,192.168.1.92,192.168.1.28,193,3306,None,LOW,0.0,0
2025-11-01 11:19:58.600,HTTP,192.168.1.38,192.168.1.72,110,8080,None,LOW,0.0,0
2025-11-01 11:20:00.000,ARP,192.168.1.14,192.168.1.80,505,25,None,LOW,0.0,0
2025-11-01 11:20:01.400,HTTP,192.168.1.47,192.168.1.95,3467,53,None,LOW,0.0,0
2025-11-01 11:20:02.800,UDP,192.168.1.14,192.168.1.71,173,443,None,LOW,0.0,0
2025-11-01 11:20:04.200,ARP,192.168.1.107,192.168.1.67,171,21,None,LOW,0.0,0
2025-11-01 11:20:05.600,HTTP,192.168.1.75,192.168.1.29,237,110,None,LOW,0.0,0
2025-11-01 11:20:07.000,ICMP,192.168.1.73,192.168.1.100,334,8443,None,LOW,0.0,0
2025-11-01 11:20:08.400,HTTPS,192.168.1.38,192.168.1.61,170,3306,None,LOW,0.0,0
2025-11-01 11:20:09.800,HTTP,192.168.1.64,192.168.1.103,152,445,None,LOW,0.0,0
2025-11-01 11:20:11.200,ARP,192.168.1.111,192.168.1.68,270,445,None,LOW,0.0,0
2025-11-01 11:20:12.600,HTTPS,192.168.1.44,192.168.1.9,40,110,None,LOW,0.0,0
2025-11-01 11:20:14.000,TCP,192.168.1.70,192.168.1.119,126,21,None,LOW,0.0,0
2025-11-01 11:20:15.400,TCP,192.168.1.65,192.168.1.17,40,25,None,LOW,0.0,0
2025-11-01 11:20:16.800,ICMP,192.168.1.25,192.168.1.49,135,25,None,LOW,0.0,0
2025-11-01 11:20:18.200,HTTPS,192.168.1.16,192.168.1.63,78,443,None,LOW,0.0,0
2025-11-01 11:20:19.600,HTTPS,192.168.1.116,192.168.1.84,519,445,None,LOW,0.0,0
2025-11-01 11:20:21.000,DNS,192.168.1.15,192.168.1.78,101,110,None,LOW,0.0,0
2025-11-01 11:20:22.400,HTTP,192.168.1.98,192.168.1.46,157,80,HTTP Credential,CRITICAL,9.1,1
2025-11-01 11:20:23.800,ARP,192.168.1.81,192.168.1.93,40,110,None,LOW,0.0,0
2025-11-01 11:20:25.200,ARP,192.168.1.3,192.168.1.13,834,443,None,LOW,0.0,0
2025-11-01 11:20:26.600,HTTP,192.168.1.67,192.168.1.100,66,8080,None,LOW,0.0,0
2025-11-01 11:20:28.000,HTTPS,192.168.1.37,192.168.1.45,137,8443,None,LOW,0.0,0
2025-11-01 11:20:29.400,TCP,192.168.1.81,192.168.1.53,622,110,None,LOW,0.0,0
2025-11-01 11:20:30.800,TCP,192.168.1.55,192.168.1.17,625,445,None,LOW,0.0,0
2025-11-01 11:20:32.200,HTTP,192.168.1.113,192.168.1.47,64,22,None,LOW,0.0,0
2025-11-01 11:20:33.600,HTTP,192.168.1.116,192.168.1.62,460,21,None,LOW,0.0,0
2025-11-01 11:20:35.000,HTTPS,192.168.1.38,192.168.1.50,61,3389,None,LOW,0.0,0
2025-11-01 11:20:36.400,UDP,192.168.1.63,192.168.1.43,323,110,None,LOW,0.0,0
2025-11-01 11:20:37.800,HTTP,192.168.1.1,192.168.1.68,95,8080,None,LOW,0.0,0
2025-11-01 11:20:39.200,DNS,192.168.1.71,192.168.1.84,72,22,None,LOW,0.0,0
2025-11-01 11:20:40.600,HTTP,192.168.1.90,192.168.1.75,255,445,None,LOW,0.0,0
2025-11-01 11:20:42.000,ARP,192.168.1.111,192.168.1.106,102,3306,None,LOW,0.0,0
2025-11-01 11:20:43.400,HTTPS,192.168.1.103,192.168.1.86,2758,80,None,LOW,0.0,0
2025-11-01 11:20:44.800,TCP,192.168.1.19,192.168.1.109,116,8080,None,LOW,0.0,0
2025-11-01 11:20:46.200,HTTPS,192.168.1.52,192.168.1.118,58,25,None,LOW,0.0,0
2025-11-01 11:20:47.600,ARP,192.168.1.118,192.168.1.72,83,8443,None,LOW,0.0,0
2025-11-01 11:20:49.000,HTTPS,192.168.1.30,192.168.1.28,239,110,None,LOW,0.0,0
2025-11-01 11:20:50.400,DNS,192.168.1.107,192.168.1.45,279,3306,None,LOW,0.0,0
2025-11-01 11:20:51.800,UDP,192.168.1.55,192.168.1.41,354,445,None,LOW,0.0,0
2025-11-01 11:20:53.200,HTTP,192.168.1.14,192.168.1.94,730,8443,None,LOW,0.0,0
2025-11-01 11:20:54.600,TCP,192.168.1.13,192.168.1.97,40,3389,Session Hijack,HIGH,7.5,1
2025-11-01 11:20:56.000,ARP,192.168.1.84,192.168.1.97,771,25,None,LOW,0.0,0
2025-11-01 11:20:57.400,HTTP,192.168.1.90,192.168.1.111,81,3389,None,LOW,0.0,0
2025-11-01 11:20:58.800,HTTPS,192.168.1.27,192.168.1.118,396,8080,None,LOW,0.0,0
2025-11-01 11:21:00.200,HTTP,192.168.1.89,192.168.1.36,1930,53,None,LOW,0.0,0
2025-11-01 11:21:01.600,DNS,192.168.1.9,192.168.1.91,93,445,None,LOW,0.0,0
2025-11-01 11:21:03.000,DNS,192.168.1.41,192.168.1.84,89,21,None,LOW,0.0,0
2025-11-01 11:21:04.400,HTTP,192.168.1.48,192.168.1.33,71,443,None,LOW,0.0,0
2025-11-01 11:21:05.800,HTTPS,192.168.1.12,192.168.1.25,163,3389,None,LOW,0.0,0
2025-11-01 11:21:07.200,TCP,192.168.1.10,192.168.1.108,1117,80,None,LOW,0.0,0
2025-11-01 11:21:08.600,UDP,192.168.1.6,192.168.1.107,64,53,None,LOW,0.0,0
2025-11-01 11:21:10.000,HTTPS,192.168.1.114,192.168.1.19,135,53,None,LOW,0.0,0
2025-11-01 11:21:11.400,ICMP,192.168.1.34,192.168.1.47,789,445,None,LOW,0.0,0
2025-11-01 11:21:12.800,ARP,192.168.1.52,192.168.1.85,517,443,None,LOW,0.0,0
2025-11-01 11:21:14.200,HTTPS,192.168.1.41,192.168.1.106,134,53,None,LOW,0.0,0
2025-11-01 11:21:15.600,TCP,192.168.1.83,192.168.1.33,189,53,None,LOW,0.0,0
2025-11-01 11:21:17.000,HTTPS,192.168.1.6,192.168.1.120,734,3389,None,LOW,0.0,0
2025-11-01 11:21:18.400,HTTPS,192.168.1.2,192.168.1.67,1632,8443,None,LOW,0.0,0
2025-11-01 11:21:19.800,HTTPS,192.168.1.15,192.168.1.14,1884,8080,None,LOW,0.0,0
2025-11-01 11:21:21.200,TCP,192.168.1.17,192.168.1.79,1281,445,None,LOW,0.0,0
2025-11-01 11:21:22.600,TCP,192.168.1.16,192.168.1.33,109,445,None,LOW,0.0,0
2025-11-01 11:21:24.000,HTTPS,192.168.1.28,192.168.1.42,2169,8080,None,LOW,0.0,0
2025-11-01 11:21:25.400,HTTPS,192.168.1.85,192.168.1.86,100,445,None,LOW,0.0,0
2025-11-01 11:21:26.800,HTTPS,192.168.1.72,192.168.1.65,40,22,None,LOW,0.0,0
2025-11-01 11:21:28.200,ARP,192.168.1.10,192.168.1.95,280,445,ARP Spoof,CRITICAL,8.1,1
2025-11-01 11:21:29.600,HTTPS,192.168.1.10,192.168.1.47,1438,53,None,LOW,0.0,0
2025-11-01 11:21:31.000,TCP,192.168.1.114,192.168.1.35,542,110,None,LOW,0.0,0
2025-11-01 11:21:32.400,HTTPS,192.168.1.10,192.168.1.117,223,53,None,LOW,0.0,0
2025-11-01 11:21:33.800,HTTPS,192.168.1.73,192.168.1.84,347,443,None,LOW,0.0,0
2025-11-01 11:21:35.200,HTTP,192.168.1.28,192.168.1.32,463,443,None,LOW,0.0,0
2025-11-01 11:21:36.600,HTTPS,192.168.1.24,192.168.1.55,292,445,None,LOW,0.0,0
2025-11-01 11:21:38.000,UDP,192.168.1.19,192.168.1.54,171,80,None,LOW,0.0,0
2025-11-01 11:21:39.400,HTTPS,192.168.1.97,192.168.1.76,100,3389,None,LOW,0.0,0
2025-11-01 11:21:40.800,HTTP,192.168.1.68,192.168.1.51,279,22,None,LOW,0.0,0
2025-11-01 11:21:42.200,HTTPS,192.168.1.56,192.168.1.80,211,53,None,LOW,0.0,0
2025-11-01 11:21:43.600,HTTPS,192.168.1.67,192.168.1.59,245,22,None,LOW,0.0,0
2025-11-01 11:21:45.000,HTTP,192.168.1.42,192.168.1.72,858,110,None,LOW,0.0,0
2025-11-01 11:21:46.400,HTTPS,192.168.1.12,192.168.1.120,181,3389,None,LOW,0.0,0
2025-11-01 11:21:47.800,ARP,192.168.1.18,192.168.1.14,190,21,None,LOW,0.0,0
2025-11-01 11:21:49.200,ARP,192.168.1.23,192.168.1.18,307,110,None,LOW,0.0,0
2025-11-01 11:21:50.600,HTTPS,192.168.1.84,192.168.1.55,5716,445,None,LOW,0.0,0
2025-11-01 11:21:52.000,HTTPS,192.168.1.6,192.168.1.94,66,80,None,LOW,0.0,0
2025-11-01 11:21:53.400,ICMP,192.168.1.53,192.168.1.97,907,3306,None,LOW,0.0,0
2025-11-01 11:21:54.800,HTTPS,192.168.1.98,192.168.1.98,170,8080,None,LOW,0.0,0
2025-11-01 11:21:56.200,HTTPS,192.168.1.42,192.168.1.56,227,445,None,LOW,0.0,0
2025-11-01 11:21:57.600,HTTPS,192.168.1.66,192.168.1.108,50,445,None,LOW,0.0,0
2025-11-01 11:21:59.000,HTTPS,192.168.1.30,192.168.1.49,2336,8080,None,LOW,0.0,0
2025-11-01 11:22:00.400,DNS,192.168.1.9,192.168.1.98,319,110,None,LOW,0.0,0
2025-11-01 11:22:01.800,HTTPS,192.168.1.91,192.168.1.60,539,80,None,LOW,0.0,0
2025-11-01 11:22:03.200,DNS,192.168.1.42,192.168.1.113,40,8080,None,LOW,0.0,0
2025-11-01 11:22:04.600,HTTP,192.168.1.34,192.168.1.53,113,8080,None,LOW,0.0,0
2025-11-01 11:22:06.000,HTTPS,192.168.1.40,192.168.1.71,401,3306,None,LOW,0.0,0
2025-11-01 11:22:07.400,TCP,192.168.1.88,192.168.1.6,201,53,None,LOW,0.0,0
2025-11-01 11:22:08.800,HTTPS,192.168.1.113,192.168.1.70,418,8443,None,LOW,0.0,0
2025-11-01 11:22:10.200,ARP,192.168.1.17,192.168.1.86,3051,21,None,LOW,0.0,0
2025-11-01 11:22:11.600,HTTPS,192.168.1.29,192.168.1.8,448,8080,None,LOW,0.0,0
2025-11-01 11:22:13.000,DNS,192.168.1.100,192.168.1.101,142,8443,None,LOW,0.0,0
2025-11-01 11:22:14.400,HTTP,192.168.1.50,192.168.1.15,111,110,None,LOW,0.0,0
2025-11-01 11:22:15.800,TCP,192.168.1.76,192.168.1.26,97,8080,None,LOW,0.0,0
2025-11-01 11:22:17.200,HTTPS,192.168.1.95,192.168.1.39,146,22,None,LOW,0.0,0
2025-11-01 11:22:18.600,UDP,192.168.1.49,192.168.1.3,154,8443,None,LOW,0.0,0
2025-11-01 11:22:20.000,HTTPS,192.168.1.73,192.168.1.57,282,110,None,LOW,0.0,0
2025-11-01 11:22:21.400,DNS,192.168.1.61,192.168.1.10,461,3306,None,LOW,0.0,0
2025-11-01 11:22:22.800,HTTPS,192.168.1.83,192.168.1.3,412,22,None,LOW,0.0,0
2025-11-01 11:22:24.200,UDP,192.168.1.46,192.168.1.94,286,22,None,LOW,0.0,0
2025-11-01 11:22:25.600,HTTP,192.168.1.46,192.168.1.46,311,53,None,LOW,0.0,0
2025-11-01 11:22:27.000,HTTP,192.168.1.17,192.168.1.22,5129,8443,None,LOW,0.0,0
2025-11-01 11:22:28.400,HTTPS,192.168.1.66,192.168.1.67,102,21,None,LOW,0.0,0
2025-11-01 11:22:29.800,HTTP,192.168.1.104,192.168.1.65,234,8080,None,LOW,0.0,0
2025-11-01 11:22:31.200,HTTPS,192.168.1.5,192.168.1.97,40,80,None,LOW,0.0,0
2025-11-01 11:22:32.600,UDP,192.168.1.103,192.168.1.19,154,80,None,LOW,0.0,0
2025-11-01 11:22:34.000,ICMP,192.168.1.54,192.168.1.100,83,22,None,LOW,0.0,0
2025-11-01 11:22:35.400,HTTPS,192.168.1.112,192.168.1.62,101,110,None,LOW,0.0,0
2025-11-01 11:22:36.800,UDP,192.168.1.16,192.168.1.98,58,110,None,LOW,0.0,0
2025-11-01 11:22:38.200,ARP,192.168.1.81,192.168.1.57,48,53,None,LOW,0.0,0
2025-11-01 11:22:39.600,HTTPS,192.168.1.118,192.168.1.95,283,443,None,LOW,0.0,0
2025-11-01 11:22:41.000,DNS,192.168.1.91,192.168.1.107,573,80,None,LOW,0.0,0
2025-11-01 11:22:42.400,DNS,192.168.1.7,192.168.1.88,96,445,None,LOW,0.0,0
2025-11-01 11:22:43.800,ICMP,192.168.1.116,192.168.1.76,40,110,None,LOW,0.0,0
2025-11-01 11:22:45.200,HTTPS,192.168.1.8,192.168.1.13,279,443,None,LOW,0.0,0
2025-11-01 11:22:46.600,DNS,192.168.1.72,192.168.1.16,429,8443,None,LOW,0.0,0
2025-11-01 11:22:48.000,HTTP,192.168.1.87,192.168.1.16,549,443,None,LOW,0.0,0
2025-11-01 11:22:49.400,HTTP,192.168.1.96,192.168.1.115,71,25,None,LOW,0.0,0
2025-11-01 11:22:50.800,HTTP,192.168.1.107,192.168.1.119,118,80,HTTP Credential,CRITICAL,9.1,1
2025-11-01 11:22:52.200,ICMP,192.168.1.111,192.168.1.52,64,21,None,LOW,0.0,0
2025-11-01 11:22:53.600,TCP,192.168.1.82,192.168.1.117,100,443,None,LOW,0.0,0
2025-11-01 11:22:55.000,TCP,192.168.1.38,192.168.1.84,94,443,None,LOW,0.0,0
2025-11-01 11:22:56.400,HTTPS,192.168.1.54,192.168.1.41,132,445,None,LOW,0.0,0
2025-11-01 11:22:57.800,HTTPS,192.168.1.76,192.168.1.48,180,80,None,LOW,0.0,0
2025-11-01 11:22:59.200,HTTP,192.168.1.15,192.168.1.91,280,22,None,LOW,0.0,0
2025-11-01 11:23:00.600,HTTPS,192.168.1.92,192.168.1.39,88,8080,None,LOW,0.0,0
2025-11-01 11:23:02.000,HTTPS,192.168.1.119,192.168.1.13,206,110,None,LOW,0.0,0
2025-11-01 11:23:03.400,DNS,192.168.1.102,192.168.1.4,82,445,None,LOW,0.0,0
2025-11-01 11:23:04.800,ARP,192.168.1.50,192.168.1.96,40,53,None,LOW,0.0,0
2025-11-01 11:23:06.200,HTTP,192.168.1.56,192.168.1.109,468,8443,None,LOW,0.0,0
2025-11-01 11:23:07.600,HTTP,192.168.1.95,192.168.1.104,110,80,None,LOW,0.0,0
2025-11-01 11:23:09.000,HTTP,192.168.1.116,192.168.1.98,40,445,None,LOW,0.0,0
2025-11-01 11:23:10.400,HTTPS,192.168.1.9,192.168.1.103,479,3389,None,LOW,0.0,0
2025-11-01 11:23:11.800,UDP,192.168.1.8,192.168.1.43,181,445,None,LOW,0.0,0
2025-11-01 11:23:13.200,ARP,192.168.1.110,192.168.1.81,421,53,None,LOW,0.0,0
2025-11-01 11:23:14.600,TCP,192.168.1.19,192.168.1.88,404,3389,None,LOW,0.0,0
2025-11-01 11:23:16.000,HTTPS,192.168.1.51,192.168.1.93,65,3306,None,LOW,0.0,0
2025-11-01 11:23:17.400,HTTPS,192.168.1.72,192.168.1.46,747,110,None,LOW,0.0,0
2025-11-01 11:23:18.800,HTTP,192.168.1.98,192.168.1.92,40,21,None,LOW,0.0,0
2025-11-01 11:23:20.200,UDP,192.168.1.57,192.168.1.109,151,53,None,LOW,0.0,0
2025-11-01 11:23:21.600,TCP,192.168.1.68,192.168.1.47,140,53,None,LOW,0.0,0
2025-11-01 11:23:23.000,HTTP,192.168.1.31,192.168.1.86,96,21,None,LOW,0.0,0
2025-11-01 11:23:24.400,HTTPS,192.168.1.102,192.168.1.92,1065,22,None,LOW,0.0,0
2025-11-01 11:23:25.800,HTTPS,192.168.1.3,192.168.1.53,351,445,None,LOW,0.0,0
2025-11-01 11:23:27.200,ARP,192.168.1.99,192.168.1.25,45,80,None,LOW,0.0,0
2025-11-01 11:23:28.600,UDP,192.168.1.83,192.168.1.41,53,25,None,LOW,0.0,0
2025-11-01 11:23:30.000,ARP,192.168.1.43,192.168.1.3,3245,8443,None,LOW,0.0,0
2025-11-01 11:23:31.400,ARP,192.168.1.29,192.168.1.77,138,8443,None,LOW,0.0,0
2025-11-01 11:23:32.800,HTTP,192.168.1.10,192.168.1.95,94,8443,None,LOW,0.0,0
2025-11-01 11:23:34.200,HTTP,192.168.1.12,192.168.1.13,980,3389,None,LOW,0.0,0
2025-11-01 11:23:35.600,HTTPS,192.168.1.46,192.168.1.105,40,3306,None,LOW,0.0,0
2025-11-01 11:23:37.000,HTTP,192.168.1.30,192.168.1.18,1292,53,None,LOW,0.0,0
2025-11-01 11:23:38.400,DNS,192.168.1.94,192.168.1.37,93,25,None,LOW,0.0,0
2025-11-01 11:23:39.800,DNS,192.168.1.82,192.168.1.43,453,110,None,LOW,0.0,0
2025-11-01 11:23:41.200,HTTP,192.168.1.88,192.168.1.34,137,445,None,LOW,0.0,0
2025-11-01 11:23:42.600,TCP,192.168.1.32,192.168.1.81,40,443,None,LOW,0.0,0
2025-11-01 11:23:44.000,HTTP,192.168.1.73,192.168.1.55,303,53,None,LOW,0.0,0
2025-11-01 11:23:45.400,HTTPS,192.168.1.47,192.168.1.52,763,8443,None,LOW,0.0,0
2025-11-01 11:23:46.800,HTTPS,192.168.1.88,192.168.1.85,40,3306,None,LOW,0.0,0
2025-11-01 11:23:48.200,HTTPS,192.168.1.63,192.168.1.36,61,8080,None,LOW,0.0,0
2025-11-01 11:23:49.600,HTTPS,192.168.1.26,192.168.1.54,1080,8443,None,LOW,0.0,0
2025-11-01 11:23:51.000,HTTPS,192.168.1.3,192.168.1.59,394,22,None,LOW,0.0,0
2025-11-01 11:23:52.400,HTTPS,192.168.1.23,192.168.1.114,427,53,None,LOW,0.0,0
